marker_EOI_content_after_num,marker_DQT_num,marker_DHT_num,file_markers_num,marker_DQT_size_max,marker_DHT_size_max,file_size,marker_COM_size_max,marker_APP1_size_max,marker_APP12_size_max,target
0,2,4,11,67,74,99148,0,0,0,0
0,2,4,12,67,73,149377,0,0,0,0
0,2,4,11,67,89,173358,0,0,0,0
0,2,4,12,67,66,204466,0,0,0,0
0,2,4,11,67,80,170243,0,0,0,0
0,2,4,12,67,82,105213,0,0,0,0
0,2,4,12,67,86,120392,0,0,0,0
0,2,4,11,67,75,77681,0,0,0,0
0,2,4,11,67,77,177129,0,0,0,0
0,2,4,11,67,78,144215,0,0,0,0
0,2,4,11,67,80,122881,0,0,0,0
0,2,4,12,67,88,110060,0,0,0,0
0,2,4,11,67,94,101146,0,0,0,0
0,2,4,11,67,83,112595,0,0,0,0
0,2,4,11,67,68,86892,0,0,0,0
0,2,4,11,67,73,149517,0,0,0,0
0,2,4,11,67,100,64577,0,0,0,0
0,2,4,12,67,85,151708,0,0,0,0
0,2,4,12,67,72,118481,0,0,0,0
0,2,4,11,67,72,175463,0,0,0,0
0,2,4,11,67,75,179671,0,0,0,0
0,2,4,11,67,93,95457,0,0,0,0
0,2,4,12,67,70,117568,0,0,0,0
0,2,4,12,67,69,184366,0,0,0,0
0,2,4,11,67,72,175041,0,0,0,0
0,2,4,11,67,79,189959,0,0,0,0
0,2,4,11,67,73,131206,0,0,0,0
0,2,4,11,67,74,73366,0,0,0,0
0,2,4,12,67,73,122439,0,0,0,0
0,2,4,11,67,96,117145,0,0,0,0
0,2,4,11,67,77,108915,0,0,0,0
0,2,4,12,67,77,181298,0,0,0,0
0,2,4,11,67,77,174972,0,0,0,0
0,2,4,11,67,70,58809,0,0,0,0
0,2,4,11,67,71,164391,0,0,0,0
0,2,4,11,67,69,53937,0,0,0,0
0,2,4,11,67,81,94121,0,0,0,0
0,2,4,11,67,71,82984,0,0,0,0
0,2,4,11,67,74,155934,0,0,0,0
0,2,4,11,67,75,144164,0,0,0,0
0,2,4,12,67,79,165322,0,0,0,0
0,2,4,13,67,76,130507,12,0,0,0
0,2,4,12,67,77,147079,0,0,0,0
0,2,4,11,67,78,135306,0,0,0,0
0,2,4,11,67,79,144590,0,0,0,0
0,2,4,12,67,82,102729,0,0,0,0
0,2,4,12,67,78,168287,0,0,0,0
0,2,4,11,67,89,214630,0,0,0,0
0,2,4,12,67,93,144829,0,0,0,0
0,2,4,12,67,71,138388,0,0,0,0
0,2,4,11,67,72,145280,0,0,0,0
0,2,4,12,67,74,143712,0,0,0,0
0,2,4,12,67,77,85677,0,0,0,0
0,2,4,11,67,76,180010,0,0,0,0
0,2,4,12,67,72,112527,0,0,0,0
0,2,4,12,67,73,158349,0,0,0,0
0,2,4,12,67,76,162974,0,0,0,0
0,2,4,12,67,81,100098,0,0,0,0
0,2,4,11,67,98,154123,0,0,0,0
0,2,4,12,67,82,180109,0,0,0,0
0,2,4,12,67,68,232516,0,0,0,0
0,2,4,12,67,82,213992,0,0,0,0
0,2,4,13,67,77,125754,12,0,0,0
0,2,4,12,67,72,104341,0,0,0,0
0,2,4,11,67,77,119649,0,0,0,0
0,2,4,11,67,73,165466,0,0,0,0
0,2,4,11,67,87,137555,0,0,0,0
0,2,4,12,67,74,169942,0,0,0,0
0,2,4,11,67,78,97941,0,0,0,0
0,2,4,11,67,74,113801,0,0,0,0
0,2,4,11,67,72,93278,0,0,0,0
0,2,4,11,67,78,137928,0,0,0,0
0,2,4,11,67,69,275052,0,0,0,0
0,2,4,12,67,71,130029,0,0,0,0
0,2,4,12,67,77,185423,0,0,0,0
0,2,4,11,67,77,151248,0,0,0,0
0,2,4,12,67,72,91117,0,0,0,0
0,2,4,11,67,77,153253,0,0,0,0
0,2,4,12,67,75,116796,0,0,0,0
0,2,4,12,67,88,159993,0,0,0,0
0,2,4,12,67,72,101927,0,0,0,0
0,2,4,12,67,82,145350,0,0,0,0
0,2,4,12,67,80,123750,49,0,0,0
0,2,4,12,67,71,121485,49,0,0,0
0,2,4,11,67,72,179146,0,0,0,0
0,2,4,12,67,88,89945,0,0,0,0
0,2,4,12,67,82,207013,0,0,0,0
0,2,4,11,67,79,179557,0,0,0,0
0,2,4,12,67,79,156165,0,0,0,0
0,2,4,12,67,78,157224,0,0,0,0
0,2,4,11,67,79,62910,0,0,0,0
0,2,4,11,67,78,89703,0,0,0,0
0,2,4,11,67,70,86561,0,0,0,0
0,2,4,12,67,81,150744,0,0,0,0
0,2,4,11,67,72,150246,0,0,0,0
0,2,4,12,67,70,131255,0,0,0,0
0,2,4,12,67,75,106452,0,0,0,0
0,2,4,12,67,84,217050,0,0,0,0
0,2,4,11,67,86,141193,0,0,0,0
0,2,4,12,67,75,163511,0,0,0,0
0,2,4,11,67,71,206232,0,0,0,0
0,2,4,12,67,76,94111,66,0,0,0
0,2,4,11,67,77,98104,0,0,0,0
0,2,4,11,67,77,134290,0,0,0,0
0,2,4,11,67,84,134466,0,0,0,0
0,2,4,11,67,73,114967,0,0,0,0
0,2,4,13,67,73,135884,12,0,0,0
0,2,4,12,67,74,150904,0,0,0,0
0,2,4,11,67,102,64116,0,0,0,0
0,2,4,11,67,78,143328,0,0,0,0
0,2,4,11,67,70,92990,0,0,0,0
0,2,4,11,67,85,163218,0,0,0,0
0,2,4,11,67,67,84954,0,0,0,0
0,2,4,12,67,70,130349,0,0,0,0
0,2,4,12,67,75,155349,0,0,0,0
0,2,4,11,67,80,143326,0,0,0,0
0,2,4,11,67,66,110058,0,0,0,0
0,2,4,12,67,103,102257,0,0,0,0
0,2,4,11,67,77,160444,0,0,0,0
0,2,4,12,67,73,129430,0,0,0,0
0,2,4,12,67,72,89907,0,0,0,0
0,2,4,12,67,80,143391,0,0,0,0
0,2,4,11,67,67,116903,0,0,0,0
0,2,4,12,67,74,165100,0,0,0,0
0,2,4,11,67,89,145351,0,0,0,0
0,2,4,11,67,105,191553,0,0,0,0
0,2,4,11,67,80,173909,0,0,0,0
0,2,4,13,67,87,141535,0,0,0,0
0,2,4,11,67,83,151798,0,0,0,0
0,2,4,11,67,83,143391,0,0,0,0
0,2,4,13,67,72,102931,12,0,0,0
0,2,4,11,67,82,158770,0,0,0,0
0,2,4,12,67,75,116139,0,0,0,0
0,2,4,12,67,68,68381,0,0,0,0
0,2,4,11,67,70,170549,0,0,0,0
0,2,4,12,67,74,135006,0,0,0,0
0,2,4,13,67,79,141289,12,0,0,0
0,2,4,13,67,79,95749,12,0,0,0
0,2,4,12,67,74,198870,0,0,0,0
0,2,4,11,67,107,105057,0,0,0,0
0,2,4,12,67,81,152006,0,0,0,0
0,2,4,12,67,80,117405,0,0,0,0
0,2,4,12,67,78,172953,0,0,0,0
0,2,4,11,67,71,95758,0,0,0,0
0,2,4,13,67,73,211115,12,0,0,0
0,2,4,11,67,67,82767,0,0,0,0
0,2,4,13,67,76,132153,12,0,0,0
0,2,4,12,67,71,138864,0,0,0,0
0,2,4,11,67,80,144232,0,0,0,0
0,2,4,11,67,80,65679,0,0,0,0
0,2,4,11,67,87,183251,0,0,0,0
0,2,4,12,67,73,119918,0,0,0,0
0,2,4,12,67,79,171413,0,0,0,0
0,2,4,12,67,76,87205,0,0,0,0
0,2,4,11,67,75,130803,0,0,0,0
0,2,4,11,67,73,98908,0,0,0,0
0,2,4,11,67,75,155155,0,0,0,0
0,2,4,11,67,70,100544,0,0,0,0
0,2,4,11,67,78,124453,0,0,0,0
0,2,4,11,67,78,112144,0,0,0,0
0,2,4,11,67,75,193348,0,0,0,0
0,2,4,12,67,87,124595,0,0,0,0
0,2,4,12,67,81,70736,0,0,0,0
0,2,4,12,67,78,156230,0,0,0,0
0,2,4,12,67,76,155595,0,0,0,0
0,2,4,11,67,83,111711,0,0,0,0
0,2,4,11,67,73,140915,0,0,0,0
0,2,4,11,67,83,155209,0,0,0,0
0,2,4,11,67,74,137153,0,0,0,0
0,2,4,11,67,78,99023,0,0,0,0
0,2,4,11,67,74,124869,0,0,0,0
0,2,4,11,67,80,132485,0,0,0,0
0,2,4,11,67,75,144409,0,0,0,0
0,2,4,12,67,76,160979,0,0,0,0
0,2,4,12,67,86,181145,0,0,0,0
0,2,4,11,67,84,159609,0,0,0,0
0,2,4,12,67,84,76823,0,0,0,0
0,2,4,13,67,68,219425,12,0,0,0
0,2,4,13,67,73,121945,12,0,0,0
0,2,4,12,67,86,104390,0,0,0,0
0,2,4,13,67,74,154460,12,0,0,0
0,2,4,11,67,75,137247,0,0,0,0
0,2,4,13,67,74,155825,12,0,0,0
0,2,4,12,67,76,179419,0,0,0,0
0,2,4,12,67,90,71116,0,0,0,0
0,2,4,11,67,71,102995,0,0,0,0
0,2,4,12,67,72,134929,0,0,0,0
0,2,4,11,67,77,146325,0,0,0,0
0,2,4,12,67,67,151619,0,0,0,0
0,2,4,11,67,77,226184,0,0,0,0
0,2,4,12,67,84,171034,0,0,0,0
0,2,4,12,67,76,179109,0,0,0,0
0,2,4,12,67,73,129893,0,0,0,0
0,2,4,11,67,72,127300,0,0,0,0
0,2,4,11,67,82,161122,0,0,0,0
0,2,4,11,67,98,134372,0,0,0,0
0,2,4,11,67,80,123346,0,0,0,0
0,2,4,12,67,81,148235,0,0,0,0
0,2,4,12,67,84,244872,0,0,0,0
0,2,4,11,67,68,206865,0,0,0,0
0,2,4,11,67,74,138518,0,0,0,0
0,2,4,12,67,80,154355,0,0,0,0
0,2,4,12,67,85,96782,0,0,0,0
0,2,4,12,67,72,198017,0,0,0,0
0,2,4,12,67,78,133523,0,0,0,0
0,2,4,12,67,83,159458,0,0,0,0
0,2,4,11,67,69,183578,0,0,0,0
0,2,4,12,67,73,208859,0,0,0,0
0,2,4,12,67,74,123121,12,0,0,0
0,2,4,13,67,74,132874,12,0,0,0
0,2,4,12,67,70,98875,0,0,0,0
0,2,4,13,67,73,93811,12,0,0,0
0,2,4,12,67,89,152037,0,0,0,0
0,2,4,12,67,72,133205,0,0,0,0
0,2,4,12,67,74,104253,0,0,0,0
0,2,4,11,67,84,124146,0,0,0,0
0,2,4,12,67,75,163144,0,0,0,0
0,2,4,13,67,93,133187,12,0,0,0
0,2,4,13,67,81,103530,12,0,0,0
0,2,4,12,67,73,136669,0,0,0,0
0,2,4,12,67,72,97786,0,0,0,0
0,2,4,11,67,71,55697,0,0,0,0
0,2,4,12,67,77,98238,0,0,0,0
0,2,4,11,67,70,115355,0,0,0,0
0,2,4,11,67,75,170984,0,0,0,0
0,2,4,12,67,81,163117,0,0,0,0
0,2,4,11,67,80,172805,0,0,0,0
0,2,4,12,67,89,147199,0,0,0,0
0,2,4,13,67,91,133323,12,0,0,0
0,2,4,12,67,71,132978,0,0,0,0
0,2,4,12,67,75,64174,0,0,0,0
0,2,4,12,67,72,177230,0,0,0,0
0,2,4,12,67,75,235084,0,0,0,0
0,2,4,12,67,74,74151,0,0,0,0
0,2,4,13,67,78,167844,12,0,0,0
0,2,4,11,67,77,73077,0,0,0,0
0,2,4,11,67,71,69889,0,0,0,0
0,2,4,12,67,73,189773,0,0,0,0
0,2,4,11,67,76,117055,0,0,0,0
0,2,4,11,67,79,88656,0,0,0,0
0,2,4,12,67,73,128587,0,0,0,0
0,2,4,12,67,73,229639,0,0,0,0
0,2,4,13,67,71,231109,12,0,0,0
0,2,4,11,67,78,98900,0,0,0,0
0,2,4,12,67,80,173871,0,0,0,0
0,2,4,12,67,75,138883,0,0,0,0
0,2,4,12,67,75,103504,0,0,0,0
0,2,4,12,67,82,120436,0,0,0,0
0,2,4,12,67,78,137521,0,0,0,0
0,2,4,11,67,84,141862,0,0,0,0
0,2,4,12,67,85,94888,0,0,0,0
0,2,4,12,67,77,158384,0,0,0,0
0,2,4,11,67,73,199763,0,0,0,0
0,2,4,11,67,72,144340,0,0,0,0
0,2,4,12,67,81,176882,0,0,0,0
0,2,4,12,67,76,109817,0,0,0,0
0,2,4,11,67,70,92426,0,0,0,0
0,2,4,13,67,79,173777,12,0,0,0
0,2,4,12,67,80,159658,0,0,0,0
0,2,4,12,67,75,126954,0,0,0,0
0,2,4,11,67,82,146146,0,0,0,0
0,2,4,11,67,77,137048,0,0,0,0
0,2,4,11,67,76,101776,0,0,0,0
0,2,4,11,67,74,114635,0,0,0,0
0,2,4,11,67,78,71521,0,0,0,0
0,2,4,11,67,73,133050,0,0,0,0
0,2,4,11,67,76,200905,0,0,0,0
0,2,4,11,67,73,90952,0,0,0,0
0,2,4,12,67,77,107017,0,0,0,0
0,2,4,12,67,76,131695,0,0,0,0
0,2,4,12,67,79,151300,0,0,0,0
0,2,4,11,67,72,222922,0,0,0,0
0,2,4,12,67,77,101273,0,0,0,0
0,2,4,11,67,76,141706,0,0,0,0
0,2,4,12,67,72,110561,0,0,0,0
0,2,4,11,67,71,98434,0,0,0,0
0,2,4,12,67,76,93936,0,0,0,0
0,2,4,13,67,81,170941,12,0,0,0
0,2,4,12,67,67,214886,0,0,0,0
0,2,4,11,67,71,118239,0,0,0,0
0,2,4,12,67,71,155524,0,0,0,0
0,2,4,12,67,79,162402,0,0,0,0
0,2,4,11,67,74,148334,0,0,0,0
0,2,4,11,67,76,84399,0,0,0,0
0,2,4,12,67,93,147131,0,0,0,0
0,2,4,12,67,78,97474,0,0,0,0
0,2,4,11,67,70,96107,0,0,0,0
0,2,4,12,67,72,119853,0,0,0,0
0,2,4,12,67,80,146044,0,0,0,0
0,2,4,11,67,75,130040,0,0,0,0
0,2,4,11,67,77,149279,0,0,0,0
0,2,4,11,67,71,74693,0,0,0,0
0,2,4,12,67,70,97961,0,0,0,0
0,2,4,11,67,73,168215,0,0,0,0
0,2,4,11,67,87,156252,0,0,0,0
0,2,4,12,67,77,150076,0,0,0,0
0,2,4,11,67,74,176397,0,0,0,0
0,2,4,12,67,78,120158,0,0,0,0
0,2,4,12,67,80,102512,0,0,0,0
0,2,4,12,67,71,107227,0,0,0,0
0,2,4,11,67,70,100743,0,0,0,0
0,2,4,12,67,74,168490,0,0,0,0
0,2,4,12,67,83,180706,0,0,0,0
0,2,4,11,67,73,228138,0,0,0,0
0,2,4,12,67,85,197101,0,0,0,0
0,2,4,11,67,82,111634,0,0,0,0
0,2,4,11,67,81,161699,0,0,0,0
0,2,4,11,67,82,121056,0,0,0,0
0,2,4,12,67,93,93561,0,0,0,0
0,2,4,11,67,84,117701,0,0,0,0
0,2,4,12,67,96,114680,0,0,0,0
0,2,4,12,67,82,97374,0,0,0,0
0,2,4,12,67,69,97567,0,0,0,0
0,2,4,12,67,75,175496,0,0,0,0
0,2,4,11,67,82,116807,0,0,0,0
0,2,4,13,67,76,76293,12,0,0,0
0,2,4,12,67,76,156886,0,0,0,0
0,2,4,11,67,72,103510,0,0,0,0
0,2,4,11,67,76,137411,0,0,0,0
0,2,4,12,67,73,105611,0,0,0,0
0,2,4,12,67,78,232092,0,0,0,0
0,2,4,11,67,69,131048,0,0,0,0
0,2,4,12,67,71,133889,0,0,0,0
0,2,4,11,67,84,129566,0,0,0,0
0,2,4,12,67,71,80469,0,0,0,0
0,2,4,12,67,73,185354,0,0,0,0
0,2,4,12,67,75,106902,0,0,0,0
0,2,4,12,67,76,134196,0,0,0,0
0,2,4,12,67,86,125409,0,0,0,0
0,2,4,11,67,71,160485,0,0,0,0
0,2,4,12,67,75,125964,0,0,0,0
0,2,4,11,67,80,165293,0,0,0,0
0,2,4,11,67,80,141434,0,0,0,0
0,2,4,13,67,72,125637,12,0,0,0
0,2,4,12,67,77,176956,0,0,0,0
0,2,4,11,67,74,100861,0,0,0,0
0,2,4,12,67,73,167197,0,0,0,0
0,2,4,11,67,75,129171,0,0,0,0
0,2,4,11,67,75,38117,0,0,0,0
0,2,4,12,67,73,171996,0,0,0,0
0,2,4,11,67,100,141415,0,0,0,0
0,2,4,11,67,79,120475,0,0,0,0
0,2,4,12,67,69,176983,0,0,0,0
0,2,4,11,67,72,169880,0,0,0,0
0,2,4,11,67,78,187664,0,0,0,0
0,2,4,11,67,80,127823,0,0,0,0
0,2,4,11,67,89,104800,0,0,0,0
0,2,4,11,67,96,57588,0,0,0,0
0,2,4,12,67,72,187312,0,0,0,0
0,2,4,12,67,77,210920,0,0,0,0
0,2,4,12,67,73,93974,0,0,0,0
0,2,4,11,67,73,74885,0,0,0,0
0,2,4,11,67,77,121006,0,0,0,0
0,2,4,11,67,69,157854,0,0,0,0
0,2,4,12,67,72,102424,0,0,0,0
0,2,4,11,67,78,109755,0,0,0,0
0,2,4,12,67,72,105326,0,0,0,0
0,2,4,11,67,76,152509,0,0,0,0
0,2,4,11,67,82,172887,0,0,0,0
0,2,4,11,67,72,163165,0,0,0,0
0,2,4,12,67,75,249877,0,0,0,0
0,2,4,13,67,73,63022,12,0,0,0
0,2,4,12,67,77,94261,0,0,0,0
0,2,4,11,67,83,141314,0,0,0,0
0,2,4,12,67,74,128281,0,0,0,0
0,2,4,11,67,75,120382,0,0,0,0
0,2,4,11,67,76,184921,0,0,0,0
0,2,4,11,67,80,102123,0,0,0,0
0,2,4,11,67,73,140052,0,0,0,0
0,2,4,11,67,68,226316,0,0,0,0
0,2,4,12,67,67,108698,0,0,0,0
0,2,4,12,67,77,104481,0,0,0,0
0,2,4,13,67,92,129978,12,0,0,0
0,2,4,11,67,70,203977,0,0,0,0
0,2,4,12,67,69,90127,0,0,0,0
0,2,4,12,67,69,153541,0,0,0,0
0,2,4,11,67,74,169460,0,0,0,0
0,2,4,12,67,76,95025,0,0,0,0
0,2,4,12,67,89,119560,0,0,0,0
0,2,4,11,67,76,144180,0,0,0,0
0,2,4,11,67,71,162381,0,0,0,0
0,2,4,12,67,88,120051,0,0,0,0
0,2,4,11,67,73,208367,0,0,0,0
0,2,4,11,67,80,133002,0,0,0,0
0,2,4,11,67,68,138512,0,0,0,0
0,2,4,12,67,75,140707,0,0,0,0
0,2,4,11,67,75,148161,0,0,0,0
0,2,4,12,67,78,47675,12,0,0,0
0,2,4,12,67,74,103647,0,0,0,0
0,2,4,12,67,80,109941,0,0,0,0
0,2,4,11,67,72,139247,0,0,0,0
0,2,4,12,67,75,134322,0,0,0,0
0,2,4,11,67,77,126762,0,0,0,0
0,2,4,12,67,74,131021,0,0,0,0
0,2,4,12,67,87,134243,0,0,0,0
0,2,4,12,67,76,116564,0,0,0,0
0,2,4,12,67,73,81003,0,0,0,0
0,2,4,11,67,73,161793,0,0,0,0
0,2,4,11,67,79,152657,0,0,0,0
0,2,4,11,67,82,93849,0,0,0,0
0,2,4,12,67,77,141516,0,0,0,0
0,2,4,13,67,75,135057,12,0,0,0
0,2,4,13,67,74,112329,12,0,0,0
0,2,4,11,67,71,132436,0,0,0,0
0,2,4,12,67,77,110245,0,0,0,0
0,2,4,13,67,90,128524,12,0,0,0
0,2,4,12,67,84,136272,0,0,0,0
0,2,4,13,67,75,144088,133,0,0,0
0,2,4,13,67,75,167702,133,0,0,0
0,2,4,11,67,75,177080,0,0,0,0
0,2,4,12,67,78,153632,0,0,0,0
0,2,4,12,67,91,147673,0,0,0,0
0,2,4,11,67,69,108002,0,0,0,0
0,2,4,11,67,70,196108,0,0,0,0
0,2,4,11,67,77,84196,0,0,0,0
0,2,4,13,67,74,190133,133,0,0,0
0,2,4,13,67,74,169540,133,0,0,0
0,2,4,13,67,81,135221,133,0,0,0
0,2,4,11,67,76,251873,0,0,0,0
0,2,4,12,67,87,162655,0,0,0,0
0,2,4,11,67,68,165616,0,0,0,0
0,2,4,12,67,70,160190,0,0,0,0
0,2,4,12,67,77,220208,0,0,0,0
0,2,4,12,67,80,146602,0,0,0,0
0,2,4,12,67,75,133632,0,0,0,0
0,2,4,12,67,83,127474,0,0,0,0
0,2,4,12,67,74,108663,0,0,0,0
0,2,4,12,67,69,199944,0,0,0,0
0,2,4,11,67,72,190574,0,0,0,0
0,2,4,12,67,75,144070,0,0,0,0
0,2,4,11,67,70,182816,0,0,0,0
0,2,4,12,67,75,122056,30,0,0,0
0,2,4,12,67,69,215428,0,0,0,0
0,2,4,11,67,71,69295,0,0,0,0
0,2,4,12,67,86,98631,0,0,0,0
0,2,4,12,67,73,127798,0,0,0,0
0,2,4,11,67,76,90410,0,0,0,0
0,2,4,12,67,77,174834,0,0,0,0
0,2,4,12,67,79,302903,0,0,0,0
0,2,4,12,67,79,175342,12,0,0,0
0,2,4,12,67,69,148078,0,0,0,0
0,2,4,11,67,70,123847,0,0,0,0
0,2,4,11,67,86,163103,0,0,0,0
0,2,4,12,67,78,169270,0,0,0,0
0,2,4,12,67,73,174737,0,0,0,0
0,2,4,11,67,70,137597,0,0,0,0
0,2,4,12,67,83,109844,0,0,0,0
0,2,4,11,67,73,132985,0,0,0,0
0,2,4,11,67,101,122608,0,0,0,0
0,2,4,12,67,86,118064,0,0,0,0
0,2,4,12,67,78,112126,0,0,0,0
0,2,4,11,67,73,161126,0,0,0,0
0,2,4,13,67,72,151954,12,0,0,0
0,2,4,11,67,77,78260,0,0,0,0
0,2,4,12,67,72,197037,0,0,0,0
0,2,4,12,67,92,142862,0,0,0,0
0,2,4,12,67,72,127708,0,0,0,0
0,2,4,12,67,81,193169,0,0,0,0
0,2,4,12,67,73,139289,0,0,0,0
0,2,4,12,67,72,139468,0,0,0,0
0,2,4,12,67,83,154417,0,0,0,0
0,2,4,12,67,82,152241,0,0,0,0
0,2,4,12,67,85,135073,0,0,0,0
0,2,4,12,67,75,149244,0,0,0,0
0,2,4,11,67,81,130207,0,0,0,0
0,2,4,12,67,74,100117,0,0,0,0
0,2,4,12,67,72,121354,0,0,0,0
0,2,4,12,67,72,209330,0,0,0,0
0,2,4,12,67,76,164509,0,0,0,0
0,2,4,12,67,84,126065,0,0,0,0
0,2,4,12,67,73,76506,0,0,0,0
0,2,4,11,67,74,112319,0,0,0,0
0,2,4,12,67,77,185963,0,0,0,0
0,2,4,11,67,74,98550,0,0,0,0
0,2,4,12,67,78,133371,0,0,0,0
0,2,4,11,67,75,127700,0,0,0,0
0,2,4,11,67,74,212593,0,0,0,0
0,2,4,13,67,76,160343,12,0,0,0
0,2,4,11,67,69,159708,0,0,0,0
0,2,4,12,67,78,170377,0,0,0,0
0,2,4,12,67,75,178859,0,0,0,0
0,2,4,11,67,74,179980,0,0,0,0
0,2,4,11,67,72,105251,0,0,0,0
0,2,4,12,67,74,185136,0,0,0,0
0,2,4,12,67,72,176069,0,0,0,0
0,2,4,11,67,76,64312,0,0,0,0
0,2,4,11,67,78,79651,0,0,0,0
0,2,4,11,67,89,127244,0,0,0,0
0,2,4,11,67,76,145536,0,0,0,0
0,2,4,11,67,78,116066,0,0,0,0
0,2,4,12,67,61,133927,0,0,0,0
0,2,4,11,67,86,131484,0,0,0,0
0,2,4,11,67,77,125228,0,0,0,0
0,2,4,11,67,72,222528,0,0,0,0
0,2,4,12,67,91,134128,0,0,0,0
0,2,4,11,67,71,116385,0,0,0,0
0,2,4,11,67,71,119277,0,0,0,0
0,2,4,12,67,86,156348,0,0,0,0
0,2,4,11,67,75,160549,0,0,0,0
0,2,4,11,67,75,150023,0,0,0,0
0,2,4,11,67,79,148630,0,0,0,0
0,2,4,11,67,87,152968,0,0,0,0
0,2,4,11,67,73,113476,0,0,0,0
0,2,4,12,67,67,225301,0,0,0,0
0,2,4,12,67,79,156262,0,0,0,0
0,2,4,11,67,69,236518,0,0,0,0
0,2,4,12,67,74,125809,0,0,0,0
0,2,4,12,67,75,110064,0,0,0,0
0,2,4,12,67,72,78402,0,0,0,0
0,2,4,11,67,75,167430,0,0,0,0
0,2,4,11,67,85,117139,0,0,0,0
0,2,4,11,67,80,150264,0,0,0,0
0,2,4,11,67,86,143735,0,0,0,0
0,2,4,11,67,86,148664,0,0,0,0
0,2,4,11,67,69,64369,0,0,0,0
0,2,4,11,67,81,171712,0,0,0,0
0,2,4,12,67,72,125653,0,0,0,0
0,2,4,12,67,73,137800,0,0,0,0
0,2,4,12,67,74,102132,0,0,0,0
0,2,4,11,67,82,129037,0,0,0,0
0,2,4,12,67,74,202079,0,0,0,0
0,2,4,11,67,67,188018,0,0,0,0
0,2,4,11,67,77,186544,0,0,0,0
0,2,4,11,67,75,129004,0,0,0,0
0,2,4,11,67,79,77855,0,0,0,0
0,2,4,11,67,73,89638,0,0,0,0
0,2,4,11,67,67,192463,0,0,0,0
0,2,4,12,67,78,185449,0,0,0,0
0,2,4,11,67,87,131388,0,0,0,0
0,2,4,11,67,75,155064,0,0,0,0
0,2,4,12,67,73,124199,0,0,0,0
0,2,4,12,67,83,138946,0,0,0,0
0,2,4,11,67,80,84009,0,0,0,0
0,2,4,11,67,74,172799,0,0,0,0
0,2,4,11,67,78,96045,0,0,0,0
0,2,4,12,67,80,92918,0,0,0,0
0,2,4,12,67,85,85072,0,0,0,0
0,2,4,12,67,88,94825,0,0,0,0
0,2,4,12,67,74,141410,0,0,0,0
0,2,4,11,67,86,104755,0,0,0,0
0,2,4,13,67,78,167926,12,0,0,0
0,2,4,11,67,77,124775,0,0,0,0
0,2,4,11,67,66,227409,0,0,0,0
0,2,4,11,67,74,116935,0,0,0,0
0,2,4,11,67,82,119336,0,0,0,0
0,2,4,11,67,80,127148,0,0,0,0
0,2,4,11,67,80,125256,0,0,0,0
0,2,4,11,67,80,160588,0,0,0,0
0,2,4,11,67,77,112268,0,0,0,0
0,2,4,12,67,70,134063,0,0,0,0
0,2,4,12,67,79,145463,0,0,0,0
0,2,4,11,67,70,85781,0,0,0,0
0,2,4,11,67,72,128379,0,0,0,0
0,2,4,12,67,90,119242,0,0,0,0
0,2,4,11,67,74,151784,0,0,0,0
0,2,4,12,67,77,159313,0,0,0,0
0,2,4,11,67,78,202233,0,0,0,0
0,2,4,11,67,78,141172,0,0,0,0
0,2,4,12,67,91,175419,0,0,0,0
0,2,4,11,67,87,117836,0,0,0,0
0,2,4,11,67,76,123251,0,0,0,0
0,2,4,12,67,78,159756,0,0,0,0
0,2,4,12,67,76,78105,0,0,0,0
0,2,4,11,67,86,126279,0,0,0,0
0,2,4,11,67,67,131292,0,0,0,0
0,2,4,12,67,76,121172,0,0,0,0
0,2,4,11,67,71,118150,0,0,0,0
0,2,4,12,67,70,100628,0,0,0,0
0,2,4,11,67,72,134858,0,0,0,0
0,2,4,13,67,80,130717,12,0,0,0
0,2,4,11,67,82,135521,0,0,0,0
0,2,4,11,67,72,212000,0,0,0,0
0,2,4,12,67,73,107441,0,0,0,0
0,2,4,12,67,73,187691,0,0,0,0
0,2,4,12,67,69,140344,0,0,0,0
0,2,4,11,67,72,101673,0,0,0,0
0,2,4,11,67,81,124285,0,0,0,0
0,2,4,12,67,71,196863,0,0,0,0
0,2,4,11,67,78,188205,0,0,0,0
0,2,4,12,67,75,173855,0,0,0,0
0,2,4,11,67,69,158385,0,0,0,0
0,2,4,11,67,71,189446,0,0,0,0
0,2,4,11,67,73,93393,0,0,0,0
0,2,4,11,67,78,211203,0,0,0,0
0,2,4,11,67,80,186318,0,0,0,0
0,2,4,11,67,75,213600,0,0,0,0
0,2,4,11,67,79,188192,0,0,0,0
0,2,4,11,67,72,211905,0,0,0,0
0,2,4,12,67,72,74212,0,0,0,0
0,2,4,12,67,69,161391,0,0,0,0
0,2,4,12,67,75,77306,0,0,0,0
0,2,4,12,67,88,158175,0,0,0,0
0,2,4,12,67,74,139618,0,0,0,0
0,2,4,12,67,83,150673,0,0,0,0
0,2,4,11,67,84,111959,0,0,0,0
0,2,4,11,67,88,77258,0,0,0,0
0,2,4,11,67,91,110384,0,0,0,0
0,2,4,11,67,75,98401,0,0,0,0
0,2,4,12,67,89,83932,0,0,0,0
0,2,4,11,67,81,104640,0,0,0,0
0,2,4,11,67,80,113511,0,0,0,0
0,2,4,11,67,79,122010,0,0,0,0
0,2,4,11,67,81,179625,0,0,0,0
0,2,4,11,67,74,119215,0,0,0,0
